,S&P 500 (Live),FTSE 100 (Live),Nikkei 225 (Live),DAX (Live),Russel 2000 (Live),All Ordinaries (Live),CAC 40 (Live),Hang Seng (Live),KOSPI Composite Index (Live),AEX Index (Live),Swiss Market Index (Live),IBEX 35 (Live),S&P CNX Nifty (Live),IPC Mexico (Live),Bovespa Index (Live),S&P/TSX Composite Index (Live),Euro STOXX 50 (Live),FT Straits Times Index,FTSE MIB (Live)
,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel
DateID,SPX2.rk,FTSE2.rk,N2252.rk,GDAXI2.rk,RUT2.rk,AORD2.rk,FCHI2.rk,HSI2.rk,KS11.rk,AEX.rk,SSMI.rk,IBEX2.rk,NSEI.rk,MXX.rk,BVSP.rk,GSPTSE.rk,STOXX50E.rk,FTSTI.rk,FTSEMIB.rk
20151014,4.36E-05,4.15E-05,0.000104259,0.000120596,6.15E-05,2.80E-05,0.000121992,6.76E-05,1.80E-05,0.000119508,7.23E-05,0.000123088,2.20E-05,3.21E-05,0.000260747,5.85E-05,0.000139118,,6.49E-05
20151015,3.45E-05,4.42E-05,0.00012198,7.87E-05,5.42E-05,3.86E-05,8.60E-05,8.94E-05,3.07E-05,8.80E-05,5.72E-05,7.79E-05,2.64E-05,4.12E-05,0.00016187,2.60E-05,8.09E-05,,4.71E-05
20151016,2.32E-05,3.33E-05,5.14E-05,7.52E-05,3.50E-05,4.81E-05,5.75E-05,3.71E-05,1.28E-05,4.58E-05,5.38E-05,7.86E-05,2.45E-05,2.78E-05,0.000160386,2.32E-05,5.81E-05,,4.87E-05
20151019,2.56E-05,2.75E-05,0.000119895,7.82E-05,4.13E-05,3.07E-05,8.51E-05,6.49E-05,3.49E-05,7.24E-05,6.73E-05,0.000110463,2.48E-05,2.02E-05,0.000111764,3.74E-05,8.16E-05,,4.53E-05
20151020,2.56E-05,3.09E-05,2.16E-05,6.66E-05,3.14E-05,3.61E-05,9.09E-05,4.02E-05,1.27E-05,6.62E-05,5.31E-05,9.43E-05,2.37E-05,4.71E-05,0.000104129,3.92E-05,8.43E-05,,6.03E-05
20151021,4.71E-05,3.88E-05,7.15E-05,7.30E-05,7.33E-05,4.16E-05,9.85E-05,,2.61E-05,7.85E-05,6.87E-05,0.000124701,2.74E-05,2.81E-05,9.42E-05,0.000116941,8.34E-05,,6.54E-05
20151022,4.99E-05,3.95E-05,5.14E-05,0.000140276,8.01E-05,3.61E-05,0.000183483,4.43E-05,2.27E-05,0.000143727,4.79E-05,0.000212973,,3.29E-05,7.73E-05,4.87E-05,0.000180419,,9.57E-05
20151023,3.74E-05,4.93E-05,5.81E-05,0.000135212,6.06E-05,0.000139786,0.00015697,2.76E-05,2.85E-05,0.0001172,7.62E-05,0.000166981,2.21E-05,5.74E-05,9.35E-05,3.33E-05,0.00016951,,5.20E-05
20151026,1.95E-05,3.08E-05,2.73E-05,7.20E-05,2.35E-05,2.90E-05,5.28E-05,5.04E-05,1.78E-05,4.73E-05,4.41E-05,7.88E-05,1.94E-05,2.25E-05,6.85E-05,2.37E-05,5.85E-05,,4.09E-05
20151027,2.61E-05,2.52E-05,3.70E-05,7.49E-05,5.58E-05,1.07E-05,5.90E-05,5.06E-05,2.03E-05,6.10E-05,5.41E-05,8.31E-05,1.18E-05,2.47E-05,8.71E-05,4.29E-05,6.69E-05,,4.90E-05
20151028,6.09E-05,2.21E-05,3.76E-05,6.38E-05,0.000136966,2.52E-05,6.40E-05,3.30E-05,1.52E-05,6.45E-05,4.31E-05,8.41E-05,2.43E-05,3.43E-05,0.000196059,6.86E-05,6.40E-05,,3.75E-05
20151029,2.34E-05,3.60E-05,4.76E-05,9.71E-05,4.85E-05,4.85E-05,0.000101045,5.55E-05,3.60E-05,8.71E-05,6.26E-05,0.000146159,2.06E-05,3.27E-05,0.000110458,4.45E-05,0.000101479,,9.49E-05
20151030,3.00E-05,3.11E-05,0.000128296,6.44E-05,3.08E-05,7.92E-05,5.46E-05,6.29E-05,3.16E-05,5.33E-05,4.25E-05,0.000102349,3.99E-05,3.27E-05,9.84E-05,5.63E-05,6.11E-05,,4.60E-05
20151102,1.62E-05,2.67E-05,4.87E-05,7.10E-05,3.26E-05,6.24E-05,7.08E-05,7.78E-05,1.47E-05,5.88E-05,2.85E-05,0.000119693,4.00E-05,,,2.62E-05,7.04E-05,,6.17E-05
20151103,1.68E-05,1.86E-05,,4.72E-05,3.69E-05,7.26E-05,4.56E-05,2.51E-05,1.91E-05,3.47E-05,3.12E-05,6.29E-05,3.17E-05,3.49E-05,0.00020298,3.93E-05,4.78E-05,,8.12E-05
20151104,3.67E-05,2.82E-05,5.19E-05,9.59E-05,4.17E-05,8.68E-05,7.65E-05,0.000247943,1.96E-05,5.97E-05,4.04E-05,0.000111195,3.08E-05,2.42E-05,0.000218786,4.45E-05,7.90E-05,,6.64E-05
20151105,3.20E-05,3.92E-05,3.76E-05,0.000115113,3.21E-05,6.95E-05,7.31E-05,7.12E-05,1.30E-05,7.96E-05,4.79E-05,0.000101295,3.84E-05,2.49E-05,0.000130003,3.54E-05,9.10E-05,,7.71E-05
20151106,4.60E-05,5.88E-05,2.57E-05,0.000161241,4.43E-05,8.97E-05,0.00016626,4.62E-05,1.53E-05,0.000155615,5.92E-05,0.000176521,4.93E-05,4.43E-05,0.000186982,3.11E-05,0.000182375,,8.97E-05
20151109,3.94E-05,3.35E-05,4.63E-05,6.25E-05,4.42E-05,8.62E-05,6.35E-05,5.07E-05,2.22E-05,4.70E-05,3.34E-05,8.54E-05,4.74E-05,4.11E-05,9.35E-05,4.59E-05,6.21E-05,,5.24E-05
20151110,3.10E-05,3.63E-05,4.21E-05,9.36E-05,2.94E-05,6.33E-05,9.18E-05,5.16E-05,2.77E-05,9.58E-05,5.44E-05,9.02E-05,4.26E-05,0.000142331,9.50E-05,3.48E-05,9.48E-05,,5.65E-05
20151111,2.24E-05,2.67E-05,3.20E-05,9.96E-05,2.72E-05,3.64E-05,7.44E-05,3.46E-05,1.89E-05,5.53E-05,4.69E-05,9.42E-05,,5.91E-05,0.000110965,2.57E-05,7.63E-05,,6.82E-05
20151112,5.07E-05,4.96E-05,2.33E-05,0.000182655,5.88E-05,5.04E-05,0.000171761,0.000130454,8.88E-06,0.000139137,8.37E-05,0.000155548,,3.43E-05,0.000127667,6.89E-05,0.000175841,,0.000102963
20151113,4.91E-05,5.84E-05,4.59E-05,0.000184608,6.20E-05,0.00014935,0.00015914,4.08E-05,2.83E-05,0.000162256,7.45E-05,0.000178292,2.74E-05,3.85E-05,9.18E-05,4.91E-05,0.000182563,,0.000125163
20151116,5.40E-05,5.63E-05,3.61E-05,0.000121918,3.82E-05,0.000115293,0.000120152,2.84E-05,1.52E-05,0.000130515,6.99E-05,0.000154474,3.51E-05,,8.61E-05,6.18E-05,0.000116578,,0.000100261
20151117,5.12E-05,2.95E-05,2.20E-05,8.62E-05,5.31E-05,5.48E-05,8.09E-05,5.22E-05,2.20E-05,6.04E-05,5.88E-05,8.23E-05,3.01E-05,5.45E-05,6.68E-05,5.15E-05,8.70E-05,,4.73E-05
20151118,4.29E-05,2.59E-05,2.76E-05,8.12E-05,4.37E-05,4.60E-05,4.75E-05,4.25E-05,1.85E-05,3.98E-05,4.02E-05,6.40E-05,5.04E-05,2.21E-05,7.25E-05,4.23E-05,5.68E-05,,3.85E-05
20151119,2.14E-05,2.31E-05,4.94E-05,6.01E-05,2.46E-05,6.85E-05,5.52E-05,3.70E-05,1.31E-05,3.90E-05,3.03E-05,5.27E-05,3.77E-05,2.62E-05,8.03E-05,1.89E-05,5.53E-05,,4.24E-05
20151120,1.84E-05,2.35E-05,3.46E-05,7.03E-05,2.36E-05,5.10E-05,7.21E-05,5.16E-05,8.12E-06,5.87E-05,3.46E-05,0.00016925,4.21E-05,2.46E-05,,1.85E-05,7.18E-05,,6.02E-05
20151123,1.56E-05,2.85E-05,,5.57E-05,1.72E-05,2.72E-05,8.51E-05,6.28E-05,1.03E-05,7.94E-05,3.75E-05,6.86E-05,2.86E-05,1.83E-05,8.34E-05,2.88E-05,6.56E-05,,5.61E-05
20151124,3.55E-05,3.29E-05,1.46E-05,0.000115527,2.84E-05,5.51E-05,0.000131168,4.22E-05,1.69E-05,0.00012608,6.61E-05,0.000149332,2.78E-05,6.65E-05,0.000132414,2.84E-05,0.000125825,,6.06E-05
20151125,9.82E-06,1.77E-05,1.48E-05,6.57E-05,1.16E-05,3.05E-05,7.50E-05,4.29E-05,9.36E-06,6.50E-05,5.62E-05,0.000164024,,2.37E-05,8.18E-05,2.74E-05,8.20E-05,,3.39E-05
20151126,,1.08E-05,1.29E-05,4.32E-05,,5.45E-05,3.81E-05,4.59E-05,1.76E-05,2.66E-05,1.62E-05,7.15E-05,2.29E-05,3.31E-05,2.12E-05,1.50E-05,4.16E-05,,1.84E-05
20151127,8.01E-06,1.65E-05,2.13E-05,7.04E-05,1.64E-05,5.71E-05,4.76E-05,8.49E-05,8.51E-06,4.74E-05,4.54E-05,5.99E-05,3.31E-05,6.11E-05,0.000106351,1.45E-05,5.57E-05,,2.79E-05
20151130,2.15E-05,2.22E-05,4.44E-05,6.21E-05,2.32E-05,6.50E-05,6.93E-05,7.68E-05,5.11E-05,6.09E-05,4.57E-05,9.41E-05,2.03E-05,3.45E-05,0.000226627,3.27E-05,7.37E-05,,3.00E-05
20151201,3.03E-05,2.75E-05,2.67E-05,8.64E-05,2.23E-05,6.68E-05,7.17E-05,5.39E-05,2.31E-05,6.75E-05,4.31E-05,8.34E-05,3.10E-05,5.13E-05,9.88E-05,3.21E-05,7.11E-05,,3.35E-05
20151202,2.99E-05,1.83E-05,9.47E-06,9.07E-05,1.96E-05,3.37E-05,7.67E-05,3.67E-05,2.09E-05,5.36E-05,4.10E-05,6.83E-05,2.52E-05,2.19E-05,0.00013987,2.95E-05,7.02E-05,,4.58E-05
20151203,6.81E-05,0.00014041,1.69E-05,0.000829567,6.74E-05,6.70E-05,0.000886344,3.07E-05,2.80E-05,0.000666594,0.000166553,0.000677525,2.51E-05,2.64E-05,0.000159541,5.91E-05,0.000919559,,0.000432382
20151204,5.59E-05,4.80E-05,3.85E-05,0.000212706,5.05E-05,0.000137944,0.00018476,3.03E-05,1.94E-05,0.000150595,5.72E-05,0.000217588,2.99E-05,6.79E-05,0.000161487,5.35E-05,0.000189784,,0.000115741
20151207,5.07E-05,2.56E-05,2.04E-05,0.00011584,4.81E-05,0.000107973,9.88E-05,1.77E-05,3.14E-05,7.85E-05,5.48E-05,0.000109659,2.86E-05,2.86E-05,9.32E-05,6.76E-05,9.79E-05,,4.40E-05
20151208,9.33E-05,4.69E-05,4.13E-05,0.000191535,6.84E-05,6.36E-05,0.00013797,3.94E-05,2.49E-05,0.000177062,9.04E-05,0.000148581,1.44E-05,4.97E-05,9.68E-05,9.37E-05,0.000166152,,7.76E-05
20151209,9.21E-05,4.62E-05,5.27E-05,0.000186503,5.02E-05,6.32E-05,0.000169772,2.69E-05,2.33E-05,0.000149267,9.72E-05,0.000193482,3.23E-05,3.72E-05,0.000178817,0.000101953,0.000176088,,0.000109812
20151210,6.36E-05,4.97E-05,4.63E-05,0.000169249,3.76E-05,5.31E-05,0.000168266,3.00E-05,2.64E-05,0.000169189,9.85E-05,0.000201899,4.51E-05,1.81E-05,0.000106861,5.97E-05,0.000169201,,9.63E-05
20151211,0.000118682,,5.22E-05,,8.55E-05,6.72E-05,,3.32E-05,2.37E-05,,,,5.27E-05,5.48E-05,0.000179239,6.09E-05,,,
20151214,0.000140795,9.40E-05,9.99E-05,0.000278219,7.86E-05,0.000118493,0.000263456,7.15E-05,3.58E-05,0.000274936,0.000140667,0.000235411,5.90E-05,4.69E-05,8.72E-05,8.91E-05,0.000287169,,0.000176934
20151215,7.80E-05,3.93E-05,7.06E-05,0.000129909,5.17E-05,4.51E-05,0.000120554,3.83E-05,2.23E-05,0.000113559,6.81E-05,0.000157053,2.61E-05,8.79E-05,8.21E-05,4.77E-05,0.000158861,,8.95E-05
20151216,0.000119875,3.76E-05,4.25E-05,0.000123755,5.67E-05,7.02E-05,0.000116633,3.61E-05,2.98E-05,9.99E-05,4.95E-05,0.000156823,3.03E-05,8.68E-05,0.000168604,4.95E-05,0.000108493,,8.30E-05
20151217,7.58E-05,3.57E-05,6.45E-05,0.000106411,4.86E-05,7.84E-05,8.54E-05,5.08E-05,3.88E-05,8.26E-05,5.78E-05,0.000147002,4.97E-05,5.33E-05,0.000136858,4.07E-05,0.000153938,,5.14E-05
20151218,8.57E-05,5.68E-05,0.000871629,0.000175223,4.87E-05,0.000129911,0.000130361,4.79E-05,2.24E-05,0.000101639,8.20E-05,0.000190674,4.24E-05,3.33E-05,0.000105646,4.39E-05,0.000136201,,0.000100657
20151221,6.86E-05,3.53E-05,0.000131609,0.000125778,4.80E-05,4.88E-05,0.00010072,2.77E-05,5.91E-05,0.000102028,7.66E-05,0.00011507,1.46E-05,9.12E-05,0.000120527,6.93E-05,0.000108481,,5.44E-05
20151222,3.93E-05,4.99E-05,3.69E-05,0.000199073,3.54E-05,6.27E-05,0.000159594,2.27E-05,1.66E-05,0.000154448,9.03E-05,0.0001247,2.51E-05,2.99E-05,6.78E-05,4.38E-05,0.000183721,,8.04E-05
20151223,2.88E-05,3.37E-05,,9.53E-05,1.80E-05,4.16E-05,5.35E-05,4.51E-05,3.13E-05,7.95E-05,6.23E-05,9.96E-05,1.48E-05,4.99E-05,8.76E-05,2.27E-05,7.16E-05,,4.08E-05
20151224,7.59E-06,6.99E-06,3.43E-05,,1.11E-05,5.78E-05,9.30E-06,7.19E-06,2.46E-05,7.48E-06,,3.15E-05,1.28E-05,1.54E-05,,1.97E-05,2.64E-06,,
20151225,,,2.84E-05,,,,,,,,,,,,,,,,
20151228,2.50E-05,,3.49E-05,7.59E-05,3.14E-05,,5.88E-05,2.54E-05,3.28E-05,5.70E-05,4.86E-05,0.000104685,1.64E-05,2.43E-05,3.83E-05,,5.77E-05,,3.86E-05
20151229,2.27E-05,2.35E-05,2.52E-05,5.81E-05,3.08E-05,2.63E-05,5.17E-05,1.75E-05,3.88E-05,4.97E-05,3.29E-05,4.39E-05,8.81E-06,3.22E-05,2.58E-05,4.00E-05,5.55E-05,,2.65E-05
20151230,1.82E-05,2.38E-05,1.90E-05,5.18E-05,2.36E-05,4.88E-05,4.64E-05,1.95E-05,3.36E-05,3.44E-05,3.25E-05,6.69E-05,7.46E-06,1.68E-05,5.97E-05,1.86E-05,4.19E-05,,3.47E-05
20151231,3.79E-05,8.46E-06,,,4.51E-05,1.91E-05,2.51E-05,1.26E-05,,3.52E-05,,2.78E-05,8.73E-06,3.20E-05,,4.41E-05,1.16E-05,,
20160101,,,,,,,,,,,,,1.79E-05,,,,,,
20160104,0.000186994,7.38E-05,0.000113248,0.00023328,8.83E-05,7.02E-05,0.000298418,9.52E-05,3.19E-05,0.000288262,0.000154094,0.000172086,4.99E-05,0.000241165,9.58E-05,8.12E-05,0.00052607,,8.75E-05
20160105,6.28E-05,5.51E-05,0.000144419,0.00013067,4.77E-05,7.71E-05,0.000136389,7.00E-05,5.70E-05,0.000147515,7.21E-05,0.000137251,3.98E-05,4.74E-05,6.07E-05,4.72E-05,0.000158003,,7.19E-05
20160106,0.000119323,5.57E-05,0.000156884,0.000174091,8.98E-05,6.70E-05,0.000110543,4.83E-05,6.39E-05,0.000149166,7.06E-05,0.000131666,5.21E-05,4.48E-05,6.19E-05,3.93E-05,0.000121944,,8.94E-05
20160107,0.000222099,0.000100702,0.000139714,0.000454579,0.00010901,8.71E-05,0.000256696,0.000181676,6.52E-05,0.000242274,0.000152086,0.000251988,6.36E-05,0.000201057,9.54E-05,0.00011079,0.000414801,,0.000142294
20160108,0.000116838,9.02E-05,0.000249247,0.000258982,7.82E-05,0.000215911,0.000220569,9.48E-05,6.60E-05,0.0002494,9.58E-05,0.000246032,4.00E-05,0.000126833,9.67E-05,6.76E-05,0.000237399,,0.000147317
20160111,0.000138789,6.51E-05,,0.00023154,0.000113663,0.000137589,0.000207466,7.46E-05,3.23E-05,0.000211238,0.00013346,0.000208795,0.000123926,7.50E-05,0.000107367,6.90E-05,0.00022949,,0.000124186
20160112,0.000134287,5.95E-05,0.000154502,0.000180725,0.000129113,8.01E-05,0.000140001,9.15E-05,4.02E-05,0.000149761,0.000104522,0.000180554,4.86E-05,4.24E-05,0.00010418,0.000112517,0.000147109,,0.000113611
20160113,0.000156335,5.72E-05,0.000106058,0.000154386,0.000164466,5.36E-05,0.00012886,8.34E-05,1.93E-05,0.000142594,7.31E-05,0.000277091,0.00016353,6.47E-05,0.000136512,0.000117315,0.00015487,,0.000114604
20160114,0.000170435,0.000116322,0.000339027,0.000377312,0.000214888,0.000267095,0.000326606,0.000100297,4.02E-05,0.000335066,0.000179418,0.000318845,0.000164005,5.60E-05,0.000198458,0.000122741,0.00039425,,0.000229775
20160115,0.000344245,0.000133542,0.000182471,0.000453005,0.000206594,0.000149419,0.000322052,8.30E-05,4.91E-05,0.000341612,0.00018343,0.000314126,6.11E-05,0.000240623,0.000161501,0.000131443,0.000340397,,0.000238618
20160118,,9.74E-05,0.000243023,0.000232938,,0.000138241,0.000214183,9.42E-05,6.05E-05,0.000230497,0.000133664,0.000246784,0.00010284,2.64E-05,3.64E-05,1.52E-05,0.000225413,,0.000196708
20160119,0.000181541,9.00E-05,0.000229624,0.000209201,0.000203393,5.81E-05,0.000171191,0.000101689,6.59E-05,0.000153722,0.000145884,0.000210582,7.27E-05,0.00010098,0.000109068,0.000115485,0.000298833,,0.000297093
20160120,0.000344603,0.000116382,0.000194498,0.000249552,0.000392351,8.46E-05,0.000256848,0.000149205,9.17E-05,0.000246589,0.000186114,0.000265866,0.000142781,0.000186221,0.000141849,0.000261689,0.000368121,,0.000309948
20160121,0.000274501,0.000197918,0.000485718,0.000462137,0.000336353,0.000132225,0.000473905,0.000230918,0.000121222,0.000446554,0.000264979,0.000534384,0.000139914,8.28E-05,0.000154265,0.000254395,0.000507357,,0.000586225
20160122,0.000115697,6.49E-05,0.000350631,0.000108591,0.000154969,6.26E-05,0.000133674,0.000159195,6.82E-05,0.000129174,8.41E-05,0.000180124,5.66E-05,9.56E-05,9.27E-05,0.000109393,0.000266677,,0.00015629
20160125,7.39E-05,8.09E-05,0.000187075,0.000153673,9.15E-05,0.000104316,0.00016201,8.20E-05,3.45E-05,0.000171425,0.00011882,0.000298479,3.09E-05,5.42E-05,,0.00012014,0.000144573,,0.000230457
20160126,8.41E-05,7.92E-05,0.000111265,0.000143118,0.000111413,,0.000166769,7.91E-05,6.09E-05,0.000164782,0.000107006,0.000233725,,6.62E-05,0.00010844,9.79E-05,0.000188051,,0.000286665
20160127,0.000170414,6.15E-05,0.0001989,0.000141381,0.000175101,4.26E-05,0.000159522,0.000110275,5.76E-05,0.00016235,7.19E-05,0.000191498,3.79E-05,7.13E-05,0.000199485,0.000170065,0.000170935,,0.000213028
20160128,0.000168333,0.000134042,0.00012676,0.000303601,0.00015918,5.41E-05,0.000348946,8.29E-05,4.00E-05,0.000330617,0.000151085,0.000386592,1.98E-05,6.62E-05,0.000327295,0.000111924,0.000367387,,0.000399668
20160129,6.29E-05,7.39E-05,0.00149024,0.000144286,0.00010616,8.38E-05,0.000141882,0.000147259,6.06E-05,0.000141083,0.00010909,0.000212101,9.20E-05,5.60E-05,0.000209323,5.81E-05,0.000201121,,0.00025037
20160201,8.88E-05,8.96E-05,7.90E-05,0.000162918,0.00011601,8.82E-05,0.000143534,0.000106642,4.08E-05,0.000155343,0.000107737,0.000216012,4.79E-05,,0.000136709,9.47E-05,0.000161165,,0.000229473
20160202,9.86E-05,6.91E-05,7.02E-05,0.00014001,9.77E-05,3.69E-05,0.000145202,9.39E-05,2.57E-05,0.000145802,9.42E-05,0.000165608,6.73E-05,6.02E-05,0.00014899,0.000122899,0.000146615,,0.000182653
20160203,0.000233494,0.000109262,0.000215052,0.000263939,0.000250153,0.000152424,0.000291778,7.93E-05,2.76E-05,0.000282713,0.000157189,0.000427152,8.47E-05,6.22E-05,0.000224113,0.00014681,0.00032463,,0.000382079
20160204,0.000173499,0.000111124,0.000192501,0.000295306,0.000144069,6.88E-05,0.000310392,5.74E-05,2.81E-05,0.00025192,0.000178632,0.000407049,7.17E-05,0.000128383,0.000410197,0.000168831,0.000348016,,0.000414905
20160205,0.000134148,0.000154231,0.000150634,0.000359928,0.000103312,5.37E-05,0.000272919,8.41E-05,1.71E-05,0.000233696,0.000163464,0.000474899,6.18E-05,3.87E-05,0.000107844,7.17E-05,0.000325779,,0.000501294
20160208,0.000189221,0.000182212,0.000177169,0.000393128,0.000198576,6.51E-05,0.000368498,,,0.000358327,0.00020891,0.000459425,4.33E-05,8.12E-05,,8.08E-05,0.000372951,,0.000425478
20160209,0.000235832,0.000222728,0.000546728,0.000516992,0.000269621,0.000157618,0.000486173,,,0.000477324,0.000286473,0.000683583,5.91E-05,8.97E-05,,0.000155625,0.000546279,,0.000869876
20160210,0.000148992,0.000145423,0.000398671,0.000314516,0.000199538,0.00022341,0.000318326,,,0.000301496,0.000200033,0.000512013,0.00010172,9.20E-05,0.000213037,0.000117177,0.000329929,,0.000507422
20160211,0.000267521,0.000230506,,0.000496939,0.000206066,7.91E-05,0.000469826,6.60E-05,3.32E-05,0.000478171,0.000406774,0.000678872,0.000130403,0.000153147,0.000127969,0.000108249,0.00055754,,0.000678648
20160212,9.28E-05,0.000105723,0.001011098,0.000241802,0.000122422,0.00015352,0.00021515,6.91E-05,0.000130439,0.000185575,0.000215654,0.000392016,0.000243667,4.95E-05,7.67E-05,9.51E-05,0.000282618,,0.00045393
20160215,,6.15E-05,0.00057966,0.00010423,,0.000153493,9.61E-05,4.38E-05,4.23E-05,9.03E-05,0.000109917,0.000182641,5.42E-05,7.09E-05,3.98E-05,,0.000166148,,0.000225456
20160216,7.36E-05,0.000124708,0.000373175,0.000181189,0.000134712,7.80E-05,0.000163298,4.53E-05,3.13E-05,0.000153712,0.000197283,0.000292599,9.92E-05,5.19E-05,0.000122067,9.60E-05,0.000175549,,0.000397597
20160217,4.72E-05,4.98E-05,0.00043419,8.77E-05,7.56E-05,6.82E-05,7.63E-05,7.63E-05,3.87E-05,6.81E-05,6.75E-05,0.000131327,0.00013952,9.87E-05,0.000322094,3.22E-05,8.23E-05,,0.00019256
20160218,4.12E-05,4.57E-05,0.000267256,0.000101247,7.09E-05,9.56E-05,0.000129375,4.47E-05,2.73E-05,9.95E-05,8.05E-05,0.00030806,0.000100975,3.52E-05,0.00011921,4.33E-05,0.000140067,,0.000176554
20160219,5.16E-05,6.92E-05,0.000151762,0.000137712,5.20E-05,2.94E-05,0.000167877,3.60E-05,2.68E-05,0.000122752,0.000123915,0.000303313,7.12E-05,6.43E-05,0.00013629,5.92E-05,0.000183912,,0.000312565
20160222,4.04E-05,3.64E-05,0.000206581,6.87E-05,7.59E-05,2.38E-05,7.17E-05,7.98E-05,3.77E-05,5.65E-05,5.83E-05,0.00011064,2.50E-05,4.69E-05,7.57E-05,3.62E-05,0.000101205,,8.50E-05
20160223,3.83E-05,4.82E-05,0.00017181,9.21E-05,3.81E-05,5.18E-05,9.98E-05,9.11E-05,2.41E-05,9.09E-05,0.000107944,0.000198775,5.54E-05,4.72E-05,0.000106973,7.23E-05,0.000125222,,0.000160316
20160224,0.000113097,7.32E-05,0.000155835,0.000186529,0.000105195,9.98E-05,0.000177049,4.89E-05,2.24E-05,0.00014485,0.00014868,0.000242789,7.15E-05,0.000102866,0.000117873,0.000121633,0.000181291,,0.000240969
20160225,4.79E-05,6.07E-05,0.000148866,0.000132586,4.71E-05,8.12E-05,0.000138985,6.97E-05,2.64E-05,0.000134764,9.48E-05,0.000190924,5.43E-05,4.19E-05,0.000154846,3.74E-05,0.000177492,,0.000165209
20160226,5.27E-05,4.78E-05,0.00016334,0.000131652,4.53E-05,8.64E-05,0.00011367,9.36E-05,1.67E-05,9.81E-05,7.66E-05,0.000168597,7.05E-05,3.61E-05,0.000128512,4.94E-05,0.000161401,,0.000142026
20160229,4.79E-05,6.63E-05,,0.000205693,3.51E-05,,0.000152457,6.56E-05,2.66E-05,0.000122651,0.000119188,0.000207362,0.000562354,3.04E-05,0.000169999,4.61E-05,0.000197742,,0.000189006
20160301,5.23E-05,5.18E-05,0.000166231,0.000171121,4.75E-05,6.82E-05,0.000137059,7.26E-05,,0.000127881,8.53E-05,0.00021548,7.68E-05,3.55E-05,0.000150882,2.90E-05,0.000162483,,0.000100596
20160302,4.04E-05,4.42E-05,0.00013452,9.95E-05,4.07E-05,8.12E-05,6.95E-05,5.93E-05,6.11E-06,7.39E-05,6.37E-05,0.000205503,7.10E-05,3.76E-05,0.000175906,7.39E-05,9.87E-05,,0.000112409
20160303,3.14E-05,3.35E-05,0.000116313,8.53E-05,3.70E-05,5.05E-05,6.17E-05,7.56E-05,1.81E-05,6.84E-05,6.21E-05,0.000129848,4.30E-05,3.64E-05,0.000379898,3.26E-05,7.22E-05,,7.35E-05
20160304,4.09E-05,5.36E-05,7.53E-05,0.000131134,5.09E-05,2.47E-05,0.000112254,6.81E-05,1.02E-05,0.000106179,8.73E-05,0.000160182,5.16E-05,5.56E-05,0.000356759,4.30E-05,0.000126437,,0.000135954
20160307,4.68E-05,4.08E-05,4.36E-05,8.28E-05,5.08E-05,5.38E-05,8.12E-05,4.58E-05,1.24E-05,8.30E-05,5.83E-05,0.000179471,,3.21E-05,0.000224421,5.04E-05,9.59E-05,,0.000110642
20160308,6.10E-05,6.45E-05,0.000101296,0.000171935,6.98E-05,4.38E-05,0.000178469,4.90E-05,2.38E-05,0.00015942,8.93E-05,0.000210511,4.61E-05,4.04E-05,0.000188928,5.68E-05,0.00021937,,0.000194242
20160309,5.16E-05,5.06E-05,0.000101358,0.000115852,5.95E-05,3.49E-05,9.56E-05,4.03E-05,2.07E-05,9.51E-05,7.44E-05,0.000171652,5.02E-05,3.41E-05,0.000208962,5.83E-05,0.00010871,,0.000101661
20160310,9.69E-05,0.000151918,4.51E-05,0.000697263,9.26E-05,2.65E-05,0.000880558,5.14E-05,2.79E-05,0.000687501,0.000281031,0.000873325,5.07E-05,6.59E-05,0.000555086,8.63E-05,0.00097161,,0.000581808
20160311,3.05E-05,4.92E-05,0.000150354,0.000123528,3.23E-05,3.65E-05,0.000139892,6.59E-05,1.53E-05,9.87E-05,7.89E-05,0.000237539,7.28E-05,4.56E-05,0.000201931,1.93E-05,0.000183645,,0.000119235
20160314,2.07E-05,3.68E-05,3.61E-05,9.11E-05,2.96E-05,3.76E-05,8.16E-05,3.52E-05,2.11E-05,7.78E-05,5.13E-05,0.000155053,3.90E-05,2.79E-05,0.000266442,3.82E-05,0.00010725,,0.000151285
20160315,2.32E-05,3.03E-05,9.97E-05,7.58E-05,3.52E-05,3.19E-05,8.22E-05,4.45E-05,2.82E-05,6.64E-05,4.70E-05,0.000145356,3.06E-05,3.52E-05,0.000382686,2.77E-05,9.69E-05,,9.80E-05
20160316,6.27E-05,2.64E-05,6.10E-05,5.88E-05,7.24E-05,2.60E-05,6.03E-05,4.13E-05,1.33E-05,5.35E-05,3.46E-05,0.000128771,3.75E-05,5.05E-05,0.000233618,5.59E-05,7.73E-05,,0.000108574
20160317,2.16E-05,5.46E-05,0.000138051,0.000205865,4.90E-05,5.59E-05,0.000218752,4.10E-05,2.27E-05,0.000162156,0.000105284,0.000255084,5.77E-05,4.44E-05,0.000205563,2.72E-05,0.000244373,,0.000185528
